id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,vector_id,info_id,origin_id,destination_id,network_id,receive_time,status
146,2018-01-18 10:38:42.849945,,,,,,f,,49,18,14,57,6,2018-01-18 10:38:42.885054,received
147,2018-01-18 10:38:42.879717,,,,,,f,,49,18,14,57,6,2018-01-18 10:38:42.885098,received
148,2018-01-18 10:39:04.564924,,,,,,f,,50,15,13,58,7,2018-01-18 10:39:04.631402,received
149,2018-01-18 10:39:04.621259,,,,,,f,,50,15,13,58,7,2018-01-18 10:39:04.631467,received
151,2018-01-18 10:39:11.378725,,,,,,f,,43,63,29,51,2,,pending
150,2018-01-18 10:39:11.348899,,,,,,f,,51,63,29,59,2,2018-01-18 10:39:11.387205,received
152,2018-01-18 10:39:11.380827,,,,,,f,,51,63,29,59,2,2018-01-18 10:39:11.387261,received
153,2018-01-18 10:39:19.559267,,,,,,f,,52,3,9,60,8,2018-01-18 10:39:19.592115,received
154,2018-01-18 10:39:19.586061,,,,,,f,,52,3,9,60,8,2018-01-18 10:39:19.592154,received
156,2018-01-18 10:39:24.871474,,,,,,f,,44,36,20,52,5,,pending
155,2018-01-18 10:39:24.81637,,,,,,f,,53,36,20,61,5,2018-01-18 10:39:24.880079,received
157,2018-01-18 10:39:24.873018,,,,,,f,,53,36,20,61,5,2018-01-18 10:39:24.88022,received
160,2018-01-18 10:39:29.964081,,,,,,f,,35,45,23,43,1,,pending
158,2018-01-18 10:39:29.873226,,,,,,f,,54,45,23,62,1,2018-01-18 10:39:29.977397,received
159,2018-01-18 10:39:29.961723,,,,,,f,,54,45,23,62,1,2018-01-18 10:39:29.977446,received
163,2018-01-18 10:39:34.066176,,,,,,f,,33,42,22,41,4,,pending
161,2018-01-18 10:39:34.035218,,,,,,f,,55,42,22,63,4,2018-01-18 10:39:34.072269,received
162,2018-01-18 10:39:34.064182,,,,,,f,,55,42,22,63,4,2018-01-18 10:39:34.072326,received
166,2018-01-18 10:39:37.589192,,,,,,f,,37,27,17,45,3,,pending
