id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,vector_id,info_id,origin_id,destination_id,network_id,receive_time,status
611,2018-01-26 11:09:46.200503,,,,,,f,,230,279,207,238,5,2018-01-26 11:09:46.229327,received
612,2018-01-26 11:09:46.22402,,,,,,f,,230,279,207,238,5,2018-01-26 11:09:46.22936,received
692,2018-01-26 14:48:02.626753,,,,,,f,,265,281,209,273,1,2018-01-26 14:48:02.654178,received
638,2018-01-26 12:15:57.378931,,,,,,f,,239,246,174,247,6,2018-01-26 12:15:57.406237,received
639,2018-01-26 12:15:57.401836,,,,,,f,,239,246,174,247,6,2018-01-26 12:15:57.406281,received
693,2018-01-26 14:48:02.649674,,,,,,f,,265,281,209,273,1,2018-01-26 14:48:02.654236,received
652,2018-01-26 13:24:10.334397,,,,,,f,,246,296,224,254,6,2018-01-26 13:24:10.356692,received
653,2018-01-26 13:24:10.352501,,,,,,f,,246,296,224,254,6,2018-01-26 13:24:10.356723,received
695,2018-01-26 14:48:50.149436,,,,,,f,,250,314,242,258,2,,pending
654,2018-01-26 13:24:32.117304,,,,,,f,,247,320,248,255,7,2018-01-26 13:24:32.143991,received
655,2018-01-26 13:24:32.139518,,,,,,f,,247,320,248,255,7,2018-01-26 13:24:32.144023,received
666,2018-01-26 13:54:03.295964,,,,,,f,,253,294,222,261,8,2018-01-26 13:54:03.323142,received
667,2018-01-26 13:54:03.31873,,,,,,f,,253,294,222,261,8,2018-01-26 13:54:03.323175,received
694,2018-01-26 14:48:50.130625,,,,,,f,,266,314,242,274,2,2018-01-26 14:48:50.155765,received
696,2018-01-26 14:48:50.150788,,,,,,f,,266,314,242,274,2,2018-01-26 14:48:50.155798,received
697,2018-01-26 14:49:31.637488,,,,,,f,,267,307,235,275,3,2018-01-26 14:49:31.657164,received
698,2018-01-26 14:49:31.653662,,,,,,f,,267,307,235,275,3,2018-01-26 14:49:31.657196,received
699,2018-01-26 14:50:10.36843,,,,,,f,,268,316,244,276,4,2018-01-26 14:50:10.39095,received
180,2018-01-25 18:27:53.698508,,,,,,f,,50,102,42,58,2,2018-01-25 18:27:53.727753,received
181,2018-01-25 18:27:53.722082,,,,,,f,,50,102,42,58,2,2018-01-25 18:27:53.727802,received
939,2018-01-26 23:28:50.851425,,,,,,f,,373,407,335,381,7,2018-01-26 23:28:50.872741,received
940,2018-01-26 23:28:50.868826,,,,,,f,,373,407,335,381,7,2018-01-26 23:28:50.872774,received
288,2018-01-25 22:09:23.15999,,,,,,f,,96,144,72,104,5,2018-01-25 22:09:23.198115,received
289,2018-01-25 22:09:23.192038,,,,,,f,,96,144,72,104,5,2018-01-25 22:09:23.198173,received
468,2018-01-26 05:00:59.895933,,,,,,f,,169,201,129,177,1,2018-01-26 05:00:59.954934,received
469,2018-01-26 05:00:59.949193,,,,,,f,,169,201,129,177,1,2018-01-26 05:00:59.954996,received
307,2018-01-25 22:55:44.237924,,,,,,f,,104,128,56,112,7,2018-01-25 22:55:44.260606,received
308,2018-01-25 22:55:44.256009,,,,,,f,,104,128,56,112,7,2018-01-25 22:55:44.260642,received
321,2018-01-25 23:03:55.002711,,,,,,f,,109,134,62,117,5,2018-01-25 23:03:55.02296,received
322,2018-01-25 23:03:55.019354,,,,,,f,,109,134,62,117,5,2018-01-25 23:03:55.022992,received
