,Up to Last Evidence,Total Evidence,Last Evidence,Posterior,Popularity,Class,Shift,Net,Game Net,Game,Nonsocial Probability Matching,Nonsocial Bayesian Probability Matching,Nonsocial Utility Maximizing,Naive Copying,Social Sampling (Probability Matching),Social Sampling (Bayesian)
369,0.875,0.75,0.5,0.9896409048352512,0.5,ebir,3,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.75,0.5465277777777777,0.6115218842955139
370,0.625,0.5833333333333334,0.5,0.8863462695852695,0.55,odivub,3,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.85,0.5651388888888889,0.6292749525777183
371,1.0,1.0,1.0,0.9997559189650967,0.9,orarli,3,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.85,1.0,0.9541144573899026
372,0.25,0.3333333333333333,0.5,0.15389960074130657,0.4,athuhum,3,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.3,0.4627777777777778,0.529440389294404
373,0.375,0.3333333333333333,0.25,0.15389960074130657,0.15,ikawho,3,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.55,0.25704472171596804,0.2791918843441719
374,0.625,0.5833333333333334,0.5,0.8863462695852695,0.4,lawiiy,3,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.45,0.49069444444444443,0.5572074569671879
375,0.375,0.4166666666666667,0.5,0.388986453049381,0.5,mura,3,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.15,0.4348611111111111,0.5012544870111191
376,0.16666666666666666,0.1875,0.25,0.0055105574076577575,0.1,ata,4,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.0,0.18614993646759845,0.20386486559943473
377,0.75,0.6875,0.5,0.9920495146783823,0.6,ebir,4,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.5,0.5,0.5663716814159293
378,0.5833333333333334,0.5625,0.5,0.9106025292030064,0.4,odivub,4,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.55,0.5093055555555556,0.575490736994397
379,1.0,0.8125,0.25,0.9993462071436876,0.0,orarli,4,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.9,0.3103241296518607,0.3349920271330583
380,0.3333333333333333,0.3125,0.25,0.06356377042650506,0.05,athuhum,4,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.4,0.2362967002999727,0.2572752419668177
381,0.3333333333333333,0.4375,0.75,0.4540024664975894,0.85,ikawho,4,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.15,0.6977417917099985,0.7786438702156596
382,0.5833333333333334,0.5625,0.5,0.9106025292030064,0.45,lawiiy,4,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.4,0.48138888888888887,0.5479977272165815
383,0.4166666666666667,0.375,0.25,0.1919677167938125,0.05,mura,4,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.5,0.25,0.27176220806794066
384,0.1875,0.15,0.0,0.0005904547930059195,0.05,ata,5,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.1,0.0,0.07320483960682865
385,0.6875,0.7,0.75,0.9982499612913132,0.9,ebir,5,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.6,0.7637032997000273,0.8312208695652175
386,0.5625,0.5,0.25,0.7917182620514035,0.1,odivub,5,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.4,0.2362967002999727,0.2572752419668177
387,0.8125,0.65,0.0,0.9939015458466767,0.05,orarli,5,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.0,0.0,0.06817452635118863
388,0.3125,0.3,0.25,0.024704913001626024,0.1,athuhum,5,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.05,0.19204152249134948,0.21017233302926466
389,0.4375,0.45,0.5,0.520626027486169,0.7,ikawho,5,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.85,0.5651388888888889,0.6292749525777183
390,0.5625,0.5,0.25,0.7917182620514035,0.1,lawiiy,5,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.45,0.24308517957891843,0.2644577062640168
391,0.375,0.45,0.75,0.520626027486169,0.95,mura,5,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.05,0.6814461118690314,0.7652423698384201
392,0.15,0.20833333333333334,0.5,0.0007710668887811361,0.35,ata,6,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
393,0.7,0.6666666666666666,0.5,0.9986595768185553,0.6,ebir,6,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.9,0.5744444444444444,0.6380869732909074
394,0.5,0.4166666666666667,0.0,0.2884037607470506,0.0,odivub,6,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.1,0.0,0.07320483960682865
395,0.65,0.6666666666666666,0.75,0.9986595768185553,0.9,orarli,6,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.05,0.6814461118690314,0.7652423698384201
396,0.3,0.2916666666666667,0.25,0.009364338410626488,0.4,athuhum,6,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.1,0.19803516028955537,0.21658015064831804
397,0.45,0.375,0.0,0.10378004191193489,0.05,ikawho,6,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.7,0.0,0.11014132947141048
398,0.5,0.5,0.5,0.8323503012694756,0.2,lawiiy,6,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.1,0.4255555555555556,0.4917644698565554
399,0.45,0.4166666666666667,0.25,0.2884037607470506,0.05,mura,6,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.95,0.31855388813096863,0.3435501020144258
400,0.20833333333333334,0.21428571428571427,0.25,0.0002878842187510071,0.15,ata,7,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.35,0.22963113092825288,0.2502117821619897
401,0.6666666666666666,0.7142857142857143,1.0,0.9999161181412957,0.9,ebir,7,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.6,1.0,0.9451669039708908
402,0.4166666666666667,0.35714285714285715,0.0,0.041423048988823576,0.05,odivub,7,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.0,0.0,0.06817452635118863
403,0.6666666666666666,0.7142857142857143,1.0,0.9999161181412957,0.95,orarli,7,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.9,1.0,0.9557481224725591
404,0.2916666666666667,0.32142857142857145,0.5,0.0121960111153049,0.3,athuhum,7,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.4,0.48138888888888887,0.5479977272165815
405,0.375,0.39285714285714285,0.5,0.1313757147869759,0.3,ikawho,7,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.05,0.41625,0.4822264962099787
406,0.5,0.5357142857142857,0.75,0.9577993410969766,0.65,lawiiy,7,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.2,0.705648720211827,0.7850863060989642
407,0.4166666666666667,0.5,1.0,0.8663934092482025,0.8,mura,7,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.05,1.0,0.9194132873166523
408,0.21428571428571427,0.28125,0.75,0.001314690433474818,0.75,ata,8,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.15,0.6977417917099985,0.7786438702156596
409,0.7142857142857143,0.6875,0.5,0.9999357766893107,0.55,ebir,8,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.9,0.5744444444444444,0.6380869732909074
410,0.35714285714285715,0.3125,0.0,0.004586342465750939,0.1,odivub,8,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.05,0.0,0.07065639465733956
411,0.7142857142857143,0.75,1.0,0.9999947569715238,0.9,orarli,8,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.95,1.0,0.9573350416399743
412,0.32142857142857145,0.34375,0.5,0.015870232823281413,0.55,athuhum,8,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.3,0.4627777777777778,0.529440389294404
413,0.39285714285714285,0.34375,0.0,0.015870232823281413,0.05,ikawho,8,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.3,0.0,0.08412100125640286
414,0.5357142857142857,0.5625,0.75,0.9904538772153704,0.75,lawiiy,8,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.65,0.7703688690717471,0.8363898916967509
415,0.5,0.5,0.5,0.8944007131666822,0.5,mura,8,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.8,0.5558333333333334,0.6204200276142724
416,0.28125,0.2777777777777778,0.25,0.0004910179762726871,0.35,ata,9,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.75,0.28659868900218494,0.31022897001986366
417,0.6875,0.6944444444444444,0.75,0.9999859504458593,0.85,ebir,9,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.55,0.7569148204210816,0.825929966566954
418,0.3125,0.3333333333333333,0.5,0.005981926334009619,0.8,odivub,9,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.1,0.4255555555555556,0.4917644698565554
419,0.75,0.6944444444444444,0.25,0.9999859504458593,0.25,orarli,9,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.9,0.3103241296518607,0.3349920271330583
420,0.34375,0.3055555555555556,0.0,0.0017164558902104709,0.25,athuhum,9,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.55,0.0,0.09963949419863222
421,0.34375,0.3055555555555556,0.0,0.0017164558902104709,0.1,ikawho,9,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.05,0.0,0.07065639465733956
422,0.5625,0.5277777777777778,0.25,0.9748230736052582,0.25,lawiiy,9,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.75,0.28659868900218494,0.31022897001986366
423,0.5,0.5,0.5,0.9170987540374844,0.7,mura,9,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.5,0.5663716814159293,1,0.5,0.5,0.5663716814159293
424,0.2777777777777778,0.325,0.75,0.0022407241920388583,0.8,ata,10,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.35,0.7284612087441062,0.8034570637119114
425,0.6944444444444444,0.7,0.75,0.9999969266262964,0.7,ebir,10,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.75,0.8205128205128205,1,0.85,0.7958664754205241,0.8559276910435497
426,0.3333333333333333,0.325,0.25,0.0022407241920388583,0.25,odivub,10,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.8,0.29435127978817305,0.318335539439587
427,0.6944444444444444,0.725,1.0,0.9999991218913015,0.8,orarli,10,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,1.0,0.9411764705882353,1,0.25,1.0,0.9299510458388962
428,0.3055555555555556,0.3,0.25,0.0006412332168552063,0.25,athuhum,10,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.25,0.21665560716655607,0.2364302383141222
429,0.3055555555555556,0.3,0.25,0.0006412332168552063,0.2,ikawho,10,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.1,0.19803516028955537,0.21658015064831804
430,0.5277777777777778,0.5,0.25,0.9352710514144201,0.25,lawiiy,10,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.25,0.27176220806794066,0,0.25,0.21665560716655607,0.2364302383141222
431,0.5,0.45,0.0,0.5411819742872457,0.2,mura,10,4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/-4,c40e84e2-86a3-a44b-1726-d1a9e1f1d715-data/data/,0.0,0.09634926608957475,0,0.7,0.0,0.11014132947141048
